id,rate,votes,cuisine
40793,4.4,2131,North Indian
22404,4.2,1132,North Indian
16722,3.8,32,North Indian
13538,4.7,7152,North Indian
1025,4.7,3852,North Indian
7896,4.7,3614,North Indian
787,4.3,1147,North Indian
42494,4.3,1074,North Indian
2762,2.8,151,North Indian
12549,3.8,169,South Indian
7418,,0,Rolls
18320,4.2,2445,Chinese
1412,3.5,66,Cafe
39030,3.4,31,Cafe
8858,3.7,35,Cafe
14190,3.2,11,Cafe
27603,3.6,36,Cafe
46752,3.6,18,Cafe
18650,4.3,176,Arabian
10879,3.4,5,Kerala
39796,4.2,842,Cafe
23631,3.8,4655,North Indian
12525,,0,South Indian
10534,,0,South Indian
2013,4.0,53,South Indian
356,3.5,13,South Indian
41325,,0,South Indian
43900,,0,South Indian
43784,3.5,6,South Indian
1829,,0,South Indian
18083,,0,South Indian
3895,3.6,11,South Indian
7357,3.3,11,South Indian
5312,,0,North Indian
43934,,0,North Indian
41563,3.8,75,South Indian
10836,3.4,8,South Indian
22310,4.3,496,Cafe
41887,3.5,24,Fast Food
441,,0,Fast Food
12917,3.7,24,Ice Cream
16250,3.7,47,Ice Cream
7469,3.9,86,Ice Cream
10856,3.6,25,Ice Cream
15711,3.1,17,Ice Cream
17980,3.8,80,Ice Cream
40145,2.9,55,Ice Cream
19573,3.9,51,Ice Cream
42007,3.3,24,Ice Cream
22299,3.6,27,Ice Cream
17230,3.5,36,Ice Cream
24999,3.1,11,Ice Cream
40698,,0,Ice Cream
41678,2.9,20,Ice Cream
51547,,0,Ice Cream
1200,3.7,25,Ice Cream
565,3.8,108,Ice Cream
38218,3.0,66,Ice Cream
29131,3.8,23,Ice Cream
4148,3.1,21,Ice Cream
28409,3.7,35,Ice Cream
8689,4.1,77,Ice Cream
4841,3.7,48,Ice Cream
7924,3.6,22,Ice Cream
3812,3.7,42,Ice Cream
46162,3.6,34,Ice Cream
43418,3.2,14,Ice Cream
42914,3.8,345,Biryani
4461,4.0,869,Biryani
19513,3.1,20,North Indian
3684,3.8,419,Biryani
527,,0,South Indian
4296,,0,Biryani
39910,3.6,17,South Indian
21206,,0,South Indian
9108,,0,South Indian
2119,3.5,15,South Indian
16359,2.6,26,Fast Food
3028,4.1,735,North Indian
3877,4.0,230,North Indian
1817,4.1,1242,North Indian
3679,4.0,533,North Indian
4865,3.9,362,North Indian
51438,,0,North Indian
1833,,0,North Indian
12620,3.3,5,Bakery
2015,3.0,29,North Indian
3461,3.4,65,Biryani
5359,3.1,140,North Indian
4770,3.3,56,North Indian
4743,3.5,89,North Indian
17354,,0,Biryani
21129,2.7,53,North Indian
325,3.1,4,North Indian
7543,,0,North Indian
6556,3.7,24,North Indian
907,4.0,415,Continental
2641,3.8,52,Continental
41044,3.5,8,Continental
19332,3.4,6,Fast Food
46228,,0,BBQ
48559,,0,BBQ
6445,3.4,7,BBQ
8485,4.3,471,BBQ
2601,3.7,41,BBQ
19321,3.5,11,Biryani
48405,3.7,16,South Indian
16118,3.5,134,North Indian
5847,3.5,8,Tamil
10660,4.3,392,Cafe
2628,4.2,174,Cafe
51189,3.8,179,Continental
5575,3.3,6,South Indian
39820,,0,Chinese
2602,4.2,541,North Indian
1693,3.7,64,Finger Food
3867,3.8,36,Beverages
12291,3.2,4,Biryani
162,3.9,230,Biryani
2908,4.2,128,Biryani
35499,4.0,114,Biryani
41517,4.0,221,Biryani
20912,4.1,349,Biryani
12825,4.0,190,Biryani
4333,4.0,138,Biryani
1686,4.0,356,Biryani
8389,4.0,99,Biryani
45987,4.1,187,Biryani
18394,3.9,167,Biryani
14353,4.0,85,Biryani
24112,3.9,232,Biryani
42590,4.0,234,Biryani
3880,4.0,357,Biryani
22394,3.8,17,Chinese
14410,3.1,282,Chinese
30881,4.0,859,Chinese
4708,3.9,221,Chinese
10309,3.8,262,Chinese
4389,3.7,9,Chinese
46452,3.6,314,Chinese
28524,3.3,16,Chinese
252,3.7,679,Chinese
663,2.7,128,Chinese
22494,,0,Chinese
4236,3.9,396,Chinese
31759,2.9,189,Chinese
8354,2.7,160,Chinese
41818,3.7,175,Chinese
18723,4.0,99,Chinese
1093,3.6,778,Chinese
18300,3.4,23,Chinese
48379,3.7,75,Chinese
2872,3.7,479,Chinese
46017,3.8,198,Chinese
20815,,0,Chinese
22657,4.0,499,Chinese
7632,3.5,341,Chinese
43553,3.9,300,Chinese
28536,,0,Healthy Food
6381,,0,Mexican
15695,4.0,277,Kerala
12496,,0,Desserts
4699,4.8,186,Desserts
22235,4.8,265,Desserts
3375,4.9,1743,Desserts
6007,4.8,392,Desserts
40236,,0,Desserts
40684,4.6,1822,Desserts
6134,4.0,68,Desserts
578,3.9,142,Mangalorean
6974,2.9,31,Chinese
4463,3.4,17,North Indian
5649,4.1,179,Fast Food
17115,,0,North Indian
46301,3.6,31,North Indian
1787,3.8,55,Chinese
48537,3.3,7,Mithai
1247,3.2,154,Fast Food
42112,4.2,244,Italian
46249,2.9,28,Biryani
29382,,0,Bengali
46392,3.9,40,Mithai
5548,3.9,65,Bengali
6382,3.0,38,South Indian
8709,4.3,521,Salad
46307,3.3,4,South Indian
2652,4.4,134,South Indian
572,4.1,201,South Indian
9326,,0,South Indian
1005,,0,North Indian
17426,3.7,45,South Indian
10561,2.6,21,South Indian
46291,,0,South Indian
23238,,0,South Indian
2,3.1,22,North Indian
397,3.5,25,Chinese
7985,3.7,26,Biryani
4727,4.2,858,Thai
9784,3.2,6,Arabian
25014,4.0,253,North Indian
6673,4.3,1899,Desserts
6544,3.8,89,Ice Cream
48568,,0,Ice Cream
4918,4.1,125,Continental
19027,,0,Juices
40474,3.4,6,Fast Food
22232,3.5,12,South Indian
7630,,0,North Indian
9317,,0,North Indian
7179,,0,North Indian
9445,,0,North Indian
48904,,0,North Indian
5333,,0,North Indian
8111,,0,North Indian
8115,,0,North Indian
17053,,0,Biryani
678,,0,North Indian
5621,,0,Biryani
41005,3.6,27,Continental
266,3.2,47,South Indian
3635,3.8,230,Bengali
7791,,0,Rolls
2655,,0,Cafe
15472,3.3,4,South Indian
6132,3.4,10,Fast Food
39787,4.1,868,Cafe
21118,4.1,859,Cafe
43233,3.2,426,North Indian
18708,3.9,854,North Indian
6425,4.1,106,Mediterranean
5921,3.6,223,Street Food
23319,2.3,119,Andhra
41434,2.5,81,Andhra
5153,2.3,131,Andhra
42684,2.0,259,Andhra
12057,3.1,6,South Indian
18982,3.6,115,North Indian
18983,3.8,35,Andhra
6108,3.4,6,Mughlai
9721,,0,Mughlai
6309,3.4,8,Mughlai
42498,3.4,4,South Indian
39120,4.1,133,South Indian
331,3.5,8,North Indian
12552,3.0,16,North Indian
12517,3.7,16,North Indian
29479,,0,North Indian
5604,3.4,27,North Indian
7517,3.3,6,North Indian
5735,3.6,21,Street Food
18094,,0,North Indian
748,3.6,16,North Indian
48352,3.4,7,South Indian
38672,,0,South Indian
15492,,0,South Indian
14668,3.7,16,Andhra
5494,3.7,20,Bengali
46095,3.1,37,North Indian
42221,,0,Pizza
6935,3.2,7,South Indian
32491,3.4,4,South Indian
34301,3.7,50,South Indian
238,3.4,6,North Indian
1625,3.9,153,South Indian
14349,3.9,418,North Indian
14918,4.1,1075,North Indian
5616,,0,North Indian
818,3.6,66,South Indian
2769,3.6,34,Street Food
3076,3.9,92,Beverages
29346,,0,Biryani
7573,,0,Maharashtrian
24052,3.6,73,Mughlai
1885,3.9,100,South Indian
4266,3.0,110,Andhra
7284,3.3,9,South Indian
41543,4.0,106,Fast Food
6885,3.5,18,South Indian
87,,0,Andhra
4301,4.0,781,Andhra
17970,3.0,41,North Indian
17563,3.7,70,North Indian
6198,,0,North Indian
7366,,0,Fast Food
506,,0,Fast Food
41213,,0,Andhra
1190,3.6,196,Andhra
4994,3.7,662,Bengali
4017,4.1,1956,Bengali
5597,2.9,24,Bengali
29181,,0,North Indian
327,,0,North Indian
14517,3.6,8,North Indian
20619,3.4,7,North Indian
7157,3.1,7,Healthy Food
46221,3.3,6,North Indian
70,3.3,7,Healthy Food
1602,3.2,63,Chinese
10179,3.7,125,North Indian
22832,,0,South Indian
3742,3.5,41,American
10449,3.8,212,American
2743,3.7,85,American
21336,3.9,56,American
41794,3.8,39,American
4885,,0,American
18607,3.7,61,American
40812,4.2,320,Asian
43504,4.2,746,Continental
912,4.7,6876,Continental
11111,,0,Continental
14,3.2,4,North Indian
48220,4.0,555,Fast Food
935,3.6,21,Chinese
9860,3.1,27,Continental
29213,3.6,11,Salad
43275,3.5,11,Fast Food
23099,3.9,110,Fast Food
4930,,0,Bakery
43064,,0,Chinese
29268,3.2,4,North Indian
8079,3.3,6,Cafe
1420,2.9,23,Mithai
3168,3.3,7,Mithai
42066,,0,Mithai
27508,3.7,61,Mithai
16056,3.9,214,Fast Food
13537,4.7,9021,American
46167,3.5,6,Beverages
6984,4.5,678,Chinese
4019,4.1,203,Cafe
1077,3.6,58,Cafe
1213,3.8,208,Cafe
1629,3.9,177,Cafe
16838,4.0,293,Cafe
3590,,0,Burger
3797,4.3,184,Cafe
39812,3.7,106,Cafe
24361,3.8,108,Cafe
18017,3.8,63,Cafe
22104,,0,Fast Food
46237,3.1,14,North Indian
3806,3.9,343,North Indian
10631,,0,North Indian
13831,,0,Bihari
2517,3.9,85,Rajasthani
46207,3.7,63,Mithai
3566,3.4,19,Mithai
7542,,0,Mughlai
1404,3.8,47,Cafe
10086,3.1,36,North Indian
48581,,0,South Indian
17039,,0,Bakery
29407,,0,North Indian
4385,3.6,16,Biryani
51193,4.1,317,North Indian
3268,4.2,78,Biryani
4677,4.1,292,Biryani
43755,,0,Biryani
48508,3.1,38,Biryani
4246,,0,North Indian
9725,3.2,7,Biryani
3956,3.7,21,Chinese
5538,3.1,4,Biryani
4756,3.9,222,Biryani
16736,,0,Biryani
9508,,0,Biryani
41789,2.9,33,Biryani
25081,3.7,600,Andhra
23294,3.8,200,Andhra
46058,3.8,258,Andhra
40448,3.2,13,Andhra
3774,3.6,27,Biryani
46046,3.0,30,Fast Food
47490,,0,Biryani
26,3.7,158,Biryani
2113,3.8,130,North Indian
2954,2.9,119,Biryani
41764,3.2,711,Biryani
137,3.5,18,North Indian
41617,3.3,210,Kerala
108,,0,Biryani
4122,3.9,667,Biryani
903,3.9,678,Biryani
18767,3.9,1618,Biryani
40267,3.9,393,Biryani
43533,3.8,1819,Biryani
47076,3.7,22,Biryani
5069,,0,Andhra
8604,,0,Biryani
5198,3.4,301,Biryani
22182,3.3,6,Biryani
9449,,0,North Indian
4603,,0,Biryani
659,3.2,4,Biryani
42678,3.7,32,North Indian
22079,,0,Biryani
9340,3.5,147,Biryani
17130,,0,Biryani
3390,,0,Biryani
4773,,0,Biryani
17033,3.3,4,Biryani
40446,3.3,10,Biryani
40564,,0,Biryani
5425,,0,Biryani
2136,,0,South Indian
17543,2.9,31,South Indian
1317,3.6,539,Biryani
1591,3.3,12,Biryani
2098,,0,Biryani
10262,,0,Biryani
17100,3.7,751,North Indian
41776,3.8,215,Biryani
4409,3.7,128,Biryani
46203,3.0,8,Biryani
40031,3.7,71,Biryani
5309,,0,Biryani
17375,3.0,11,Biryani
18551,2.9,132,Biryani
41956,,0,North Indian
5010,3.1,7,Biryani
40331,3.6,14,Biryani
9905,3.2,8,Biryani
39901,,0,Andhra
4596,3.5,11,Andhra
24337,3.2,87,North Indian
4968,3.5,9,North Indian
23167,3.3,4,South Indian
1996,2.3,298,Biryani
25571,2.3,298,Biryani
8450,2.3,298,Biryani
2950,3.0,11,Biryani
46238,,0,Biryani
3754,3.9,214,Biryani
7310,3.5,27,Biryani
18683,4.3,627,Biryani
7107,3.6,21,Biryani
396,3.6,13,Lucknowi
2971,3.5,31,North Indian
4151,3.8,70,Seafood
42909,3.6,66,North Indian
17106,3.1,6,Biryani
4581,3.7,37,Biryani
3830,3.8,44,Biryani
24232,3.8,39,Biryani
2362,3.6,19,South Indian
24084,3.6,37,Biryani
20279,3.2,7,Biryani
4015,3.9,459,Biryani
18471,3.8,131,Andhra
7430,,0,Biryani
3142,3.4,6,Biryani
20587,3.5,86,North Indian
17572,,0,Biryani
13383,3.2,7,Biryani
3157,3.8,1071,Biryani
21280,3.2,10,Biryani
7324,,0,Biryani
6702,,0,Biryani
11120,,0,Biryani
2118,,0,North Indian
8145,3.5,9,South Indian
7234,3.5,16,Biryani
9250,,0,Biryani
7629,,0,Biryani
48919,,0,Biryani
16999,,0,Biryani
5669,,0,Biryani
5421,,0,Biryani
41931,,0,Biryani
7294,,0,Biryani
5422,,0,Biryani
40529,3.1,11,Biryani
21839,2.6,45,Biryani
46262,2.5,105,Biryani
9605,,0,Biryani
21277,2.9,86,Biryani
267,4.0,618,Biryani
1761,,0,Biryani
5004,,0,South Indian
4899,3.5,11,Biryani
5627,3.3,6,Biryani
22836,3.2,4,North Indian
23607,,0,Biryani
17300,,0,Biryani
47254,,0,Biryani
7483,,0,Biryani
17007,3.1,8,Biryani
17059,,0,Biryani
32393,,0,Biryani
20661,3.6,42,North Indian
12973,,0,Biryani
7486,,0,Biryani
23193,,0,Kebab
10866,,0,Biryani
7563,,0,Biryani
2638,3.9,158,North Indian
3473,3.0,120,North Indian
4201,4.1,1845,Cafe
1340,4.1,400,Cafe
25530,,0,Chinese
23077,3.5,13,Continental
2552,4.1,189,Desserts
15089,4.2,624,Desserts
247,3.4,6,Fast Food
17066,4.4,150,North Indian
15941,3.7,19,North Indian
720,,0,Fast Food
40254,3.9,119,Chinese
2318,,0,South Indian
1560,,0,North Indian
2160,,0,North Indian
1486,,0,North Indian
1136,3.6,19,Cafe
8691,4.4,149,Beverages
46216,3.7,318,North Indian
4964,3.7,25,Kerala
3883,3.7,171,Cafe
41298,2.9,11,North Indian
22175,,0,North Indian
23686,3.7,81,Finger Food
16889,3.5,22,Cafe
41045,3.4,16,Chinese
5957,,0,Beverages
40892,3.7,228,Continental
18842,3.9,1214,Chinese
7948,4.3,112,Asian
16859,4.5,733,American
4987,4.3,950,Cafe
29419,3.3,7,Chinese
18563,,0,Seafood
19695,4.0,113,Continental
32631,,0,Fast Food
6026,2.9,17,North Indian
3614,3.9,146,North Indian
19581,4.4,514,Vietnamese
38557,3.2,6,Chinese
39032,,0,Cafe
7538,4.2,505,Spanish
2855,,0,Cafe
39799,4.0,29,Cafe
2688,3.7,43,North Indian
3753,3.7,36,North Indian
42114,4.1,401,Continental
25909,,0,Bar Food
1849,,0,South Indian
23799,,0,Cafe
7251,3.6,24,Biryani
11295,,0,South Indian
18226,4.3,424,South Indian
16592,4.0,330,North Indian
18660,4.1,74,Beverages
2990,3.3,12,Healthy Food
990,4.2,1721,Continental
1857,3.6,45,Bohri
42496,3.9,866,Modern Indian
1519,3.4,5,North Indian
18286,4.5,717,Italian
11105,4.5,2225,Modern Indian
15115,4.4,1865,Modern Indian
4245,4.3,555,Modern Indian
38587,,0,Street Food
5873,4.2,267,Ice Cream
22279,3.7,40,Ice Cream
15667,3.7,18,Street Food
1295,,0,Desserts
40743,,0,Desserts
4823,,0,Ice Cream
10522,3.5,32,Desserts
16783,3.7,21,Desserts
6126,,0,Desserts
4430,3.8,38,Desserts
29462,,0,Desserts
4457,3.8,18,Desserts
11738,,0,Desserts
6002,3.7,41,Desserts
1095,,0,Ice Cream
9169,3.8,41,Ice Cream
11657,3.4,8,Ice Cream
8432,,0,Ice Cream
17213,3.3,11,Ice Cream
48473,3.3,6,Ice Cream
8045,,0,Ice Cream
17092,3.3,4,Ice Cream
5968,,0,Ice Cream
51529,3.7,48,Ice Cream
5591,,0,Ice Cream
5008,3.9,27,Ice Cream
6640,3.5,9,Ice Cream
19058,,0,Ice Cream
24074,3.7,41,Sandwich
2744,3.7,33,Sandwich
5731,,0,Sandwich
4096,3.5,32,Sandwich
20157,3.6,40,Sandwich
14601,3.1,39,Sandwich
5553,3.7,20,Maharashtrian
35579,4.2,84,Street Food
41769,3.8,50,North Indian
40540,3.7,19,Desserts
5370,3.6,104,Cafe
46304,3.5,10,Bakery
5313,3.9,36,North Indian
893,,0,Chinese
21977,,0,Bengali
6372,3.4,10,Bengali
1028,4.2,2616,Chettinad
3577,4.5,181,Lebanese
16821,3.3,4,Bakery
18447,4.0,1623,Steak
12152,4.1,1543,Continental
18710,4.0,601,Continental
16034,4.3,700,Continental
5889,3.3,12,North Indian
2431,3.7,63,Kerala
16320,4.0,973,Continental
6815,4.2,1192,Italian
2831,,0,Beverages
7805,,0,Beverages
29813,,0,Beverages
20682,,0,Beverages
40045,,0,Beverages
10996,,0,Beverages
148,,0,Beverages
22209,3.9,248,Finger Food
21226,,0,North Indian
17020,3.4,22,Biryani
47473,,0,North Indian
17727,3.6,12,North Indian
17641,,0,Chinese
13244,4.0,100,Ice Cream
8074,,0,Ice Cream
2968,3.7,22,North Indian
29176,3.5,9,Biryani
712,4.1,340,North Indian
17517,4.2,78,North Indian
8563,4.2,460,North Indian
3616,4.1,166,North Indian
24089,4.1,343,North Indian
46358,4.4,44,North Indian
41493,4.1,559,North Indian
42655,4.2,571,North Indian
27947,4.4,405,North Indian
22272,4.3,248,North Indian
46765,4.3,464,North Indian
9160,4.3,290,North Indian
20826,4.2,564,North Indian
1878,4.3,385,North Indian
14246,4.3,314,North Indian
30378,3.8,4,North Indian
4150,4.1,427,North Indian
684,,0,North Indian
8632,,0,Andhra
46303,,0,North Indian
3601,4.0,90,Fast Food
19529,3.1,6,South Indian
9904,,0,Fast Food
9109,,0,Continental
2867,3.8,19,South Indian
2711,4.2,421,South Indian
382,,0,South Indian
42142,3.9,282,South Indian
1822,4.8,2679,South Indian
46198,3.7,95,South Indian
41508,4.1,181,South Indian
48442,3.9,126,South Indian
24053,4.1,189,South Indian
9139,,0,North Indian
26335,3.6,12,South Indian
15342,3.4,34,Bakery
6001,3.2,7,Bakery
7045,,0,Bakery
3017,3.7,50,Cafe
6598,4.0,164,Desserts
16779,4.2,65,Cafe
14083,2.9,48,Bakery
41606,4.0,96,Chinese
653,3.6,49,South Indian
47203,,0,Fast Food
1385,3.7,24,Cafe
47627,3.5,23,North Indian
24661,4.0,96,Beverages
43354,3.8,25,Beverages
18167,4.7,5746,Continental
3010,3.4,13,Cafe
48294,3.7,45,Cafe
22604,3.7,46,Cafe
6192,3.2,4,Fast Food
2092,4.1,970,North Indian
3843,3.6,10,Cafe
45979,3.3,7,Cafe
22403,4.4,2329,American
609,2.9,62,Chinese
3970,2.7,48,Chinese
4621,4.4,4315,Continental
1179,3.0,61,Cafe
18280,4.2,1633,Italian
3470,3.8,94,North Indian
11710,,0,Chinese
7623,,0,Drinks Only
8641,4.6,2257,Cafe
13844,,0,Cafe
40217,3.9,141,South Indian
4812,4.0,387,Cafe
23115,3.7,20,South Indian
19625,,0,South Indian
4212,4.2,1142,Japanese
16958,,0,Cafe
21232,4.1,237,North Indian
5078,4.4,3870,Continental
9379,3.4,5,Chinese
33728,3.4,5,Chinese
9075,,0,North Indian
14170,2.9,18,Cafe
4819,4.2,34,Desserts
14583,4.3,127,Desserts
4438,3.9,16,Desserts
8793,4.0,25,Desserts
26567,3.9,18,Desserts
4129,3.8,25,Bakery
411,3.5,23,North Indian
9076,,0,Pizza
6068,3.5,15,North Indian
42499,4.0,213,North Indian
2115,4.0,191,South Indian
5811,3.7,98,South Indian
22808,,0,Street Food
18273,4.3,879,European
9782,,0,North Indian
6667,3.5,132,Biryani
5367,,0,Biryani
6817,3.3,8,Bakery
4697,3.7,126,North Indian
2271,3.9,45,Beverages
2667,3.7,21,Cafe
1378,4.4,356,Desserts
22076,3.5,14,Biryani
17017,4.2,351,Chinese
15598,3.5,43,North Indian
989,4.5,3125,North Indian
16702,4.0,345,Asian
20178,3.4,18,North Indian
8139,3.2,9,Biryani
11740,3.9,144,Finger Food
15119,3.9,120,Street Food
1440,3.8,22,Cafe
1142,4.0,204,Cafe
41988,3.9,132,Bakery
24294,4.1,2450,Cafe
39353,3.7,29,North Indian
8812,3.6,31,Bakery
1869,3.0,213,North Indian
16518,,0,Burger
25503,,0,Cafe
5303,,0,Fast Food
42675,2.6,39,Burger
16372,,0,Burger
5529,3.2,4,Fast Food
1410,3.4,7,Fast Food
1622,4.0,350,Burger
6788,3.9,645,Burger
11523,3.9,1045,Burger
17827,3.9,1075,Burger
1893,3.8,560,Burger
344,3.2,71,Burger
48208,3.9,440,Burger
23112,3.9,718,Burger
48795,3.9,266,Burger
13857,3.5,89,Burger
17762,3.9,114,Burger
3672,3.8,62,Burger
39832,4.0,1972,Burger
2876,4.0,1393,Burger
26832,3.2,188,Burger
4476,3.8,472,Burger
39058,4.0,555,Burger
7048,3.5,21,Burger
24012,3.5,408,Burger
42178,4.0,633,Burger
6694,3.0,72,Burger
46091,3.4,19,Burger
9709,,0,Burger
40257,3.9,104,North Indian
3606,3.4,56,North Indian
14832,4.7,1594,Asian
1984,,0,North Indian
41582,4.0,605,Cafe
3008,3.0,6,Mexican
5053,2.7,39,Mexican
19385,,0,Chinese
15133,3.5,9,Desserts
323,,0,Desserts
5565,4.1,111,Desserts
41941,3.6,12,Bakery
3878,3.9,102,Cafe
19929,3.1,14,Cafe
24205,,0,North Indian
854,3.9,25,South Indian
11371,4.3,316,South Indian
41613,4.1,219,South Indian
48411,4.3,310,South Indian
1954,3.7,28,South Indian
13783,,0,North Indian
1032,4.1,782,North Indian
48142,3.3,31,South Indian
5457,4.2,1347,Lebanese
4056,4.9,16345,Continental
22422,4.2,1989,Continental
1014,3.2,36,Fast Food
10898,3.1,10,Juices
3444,3.1,7,North Indian
5682,,0,Bakery
4839,3.4,50,North Indian
14086,3.4,7,Cafe
3916,3.9,100,Chinese
581,4.4,1224,North Indian
22391,3.2,6,Street Food
93,4.0,424,Cafe
350,3.2,40,Cafe
39,4.1,402,Cafe
8670,4.4,690,American
2673,3.4,9,Cafe
8738,4.1,114,BBQ
27605,3.2,4,Cafe
3835,3.9,85,Fast Food
42539,3.2,40,Cafe
35246,4.4,721,American
35328,3.4,9,Cafe
29133,4.1,115,BBQ
24406,3.2,4,Cafe
44462,3.9,87,Cafe
36548,4.4,721,American
36232,3.4,9,Cafe
36029,4.1,117,BBQ
8543,3.7,145,Chinese
349,,0,Cafe
8866,3.0,11,Cafe
202,3.7,49,Cafe
10401,3.4,4,Fast Food
21808,,0,Street Food
22805,3.7,52,Kerala
118,4.1,216,Cafe
2114,4.2,261,Cafe
8869,3.9,74,Cafe
2746,3.8,61,Fast Food
1411,3.8,69,Cafe
2653,4.1,147,Cafe
5314,4.2,500,Cafe
22399,4.2,559,Cafe
2704,4.3,2671,Cafe
22386,,0,Bakery
24477,3.4,6,Fast Food
22090,3.7,41,Arabian
48340,3.3,47,Fast Food
338,,0,Fast Food
13223,3.4,25,Street Food
11061,4.0,144,Cafe
2777,4.2,115,Lebanese
41631,2.8,114,Cafe
2822,3.8,96,Cafe
50854,,0,Kerala
21880,3.7,42,Chinese
1492,3.7,9,Cafe
6189,,0,Kerala
1729,2.8,30,Cafe
26106,3.1,34,Cafe
48891,2.9,37,Cafe
24126,3.2,73,Cafe
12895,3.1,25,Cafe
13744,3.0,17,Cafe
31183,2.9,70,Cafe
8973,3.5,7,Cafe
11755,3.1,13,Cafe
48131,3.0,20,Cafe
40760,,0,Cafe
49258,3.0,6,Cafe
2858,,0,Cafe
39015,3.1,21,Cafe
1167,3.2,17,Cafe
49516,2.8,26,Cafe
43436,2.9,12,Cafe
8630,3.2,9,Cafe
20183,3.5,27,Cafe
2656,3.1,31,Cafe
41545,3.2,58,Cafe
15927,2.9,55,Cafe
22622,3.6,56,Cafe
8038,3.8,36,Cafe
16840,2.3,30,Cafe
2944,3.7,26,Cafe
1144,3.4,43,Cafe
29903,3.4,34,Cafe
10626,3.4,15,Cafe
20724,3.7,28,Cafe
17121,3.6,97,Cafe
33892,3.7,18,Cafe
47625,2.8,34,Cafe
50136,3.0,12,Cafe
4607,2.9,27,Cafe
21771,2.9,33,Cafe
28204,3.0,17,Cafe
3960,3.6,19,Cafe
22353,3.1,10,Cafe
13549,,0,Cafe
14036,3.7,72,Cafe
10440,3.3,65,Cafe
6162,3.1,7,Cafe
1569,,0,Cafe
44211,3.0,10,Cafe
3533,3.1,48,Cafe
39809,3.6,45,Cafe
129,3.6,28,Cafe
17713,3.5,20,Cafe
46719,,0,Cafe
9740,3.3,15,Cafe
42145,2.7,20,Cafe
21184,3.2,75,Cafe
48268,3.5,36,Cafe
8602,3.8,77,Cafe
45198,3.7,30,Cafe
17977,2.9,59,Cafe
27600,3.6,76,Cafe
14070,4.1,388,Cafe
3881,,0,Cafe
866,4.1,102,Cafe
570,3.3,4,Cafe
5918,3.8,40,Bakery
1301,4.2,869,Cafe
5066,3.7,128,Bakery
1089,3.8,24,Cafe
39422,,0,South Indian
9266,,0,Chinese
35972,,0,Chinese
45984,,0,Cafe
21944,3.6,17,Cafe
1273,3.8,22,Cafe
15110,4.1,496,Chinese
836,4.1,354,Cafe
519,3.3,4,Cafe
7474,3.7,24,Desserts
1211,3.6,22,Cafe
4668,3.7,81,South Indian
16037,2.9,35,South Indian
6465,3.8,20,Fast Food
2757,3.6,95,Cafe
7142,3.5,17,Fast Food
2824,3.8,18,Cafe
3529,4.0,23,Cafe
2717,4.2,164,Cafe
3872,4.0,200,Cafe
730,,0,Fast Food
41909,3.3,6,Fast Food
2146,,0,Kerala
7962,,0,Fast Food
2301,3.8,59,South Indian
43885,,0,Kerala
48136,3.7,239,Continental
41694,3.9,48,Cafe
8508,4.3,1048,Italian
13624,4.3,1651,Cafe
1337,4.2,1059,Cafe
7484,3.3,4,Fast Food
15733,,0,Fast Food
38292,,0,Fast Food
1160,3.8,186,Cafe
46338,,0,Fast Food
2625,3.8,23,North Indian
1695,3.7,514,Cafe
4998,3.6,484,Cafe
8682,4.1,563,North Indian
2819,3.4,10,Cafe
14163,4.2,2074,European
42113,4.1,1187,European
40902,4.1,1140,European
40714,4.0,422,European
